data__id,data__lang,data__text,Topic,Stance
1349223549848985602,en,"@BrendanKeefe Show us the evidence!\n\nShow us videos of those tours.  Show us those people took videos/photos\nShow us those SAME people were in Capitol on the 6th.\n\nOtherwise, like election fraud claims, you have nothing\n\nRemember - signed affidavits are meaningless - dems set that precedent.",1,FAVOR
1349223549152628739,en,"After the Capitol riot of Jan. 6, House members will now be fined for not wearing a mask on the floor, and they'll have to go through a metal detector before entering the chamber. https://t.co/a25litJWq7 via @HuffPostPol",1,AGAINST
1349223545977462784,en,House Republicans Flip Out Over Metal Detectors Installed at Capitol After Riot https://t.co/kcRIvHXsvR via @thedailybeast,3,AGAINST
1349223545612558336,en,"GOP who participated in the ""Stop the Steal"" rally with ..  Trump have denied knowing anything about the violence that was to come. But at least three elected GOP officials were named by one person as giving them inside intelligence on the Capitol during the siege."" - @RawStory",1,AGAINST
1349223543658213376,en,Parler’s amateur coding could come back to 'haunt' Capitol Hill rioters...\nhttps://t.co/nQSDGhu5Jf,1,FAVOR
1349223541896433666,en,"#KleteKeller A US Olympian, A gold medalist, was videotaped inside the US Capitol this past Wednesday. Shame shame shame on him. Why? Where on earth is your moral compass?",2,FAVOR
1349223537551183873,en,Maddow reveals letter showing military Joint Chiefs consider the attack on the Capitol to be 'sedition' https://t.co/oQpQVXli7E,2,AGAINST
1349223537333198848,en,@xiruxi @DianeKelly @MEPFuller The rules at the Capitol are clearly too lax.  I just read that members of congress can bring in up to 200 people without going through security and that NEEDS TO CHANGE.  \n\nA Congress security Act is needed with all kinds of modern  security measures.,4,FAVOR
1349223536238292996,en,Trump visits his border wall on the heels of deadly Capitol Hill riot\n\nhttps://t.co/dHwk426Hcv,1,FAVOR
1349223535122788354,en,"@doukhobour @JDHaltigan Lots of Feminism on display at the Capitol, where people allowed their feelings about the election to override the facts, causing them to run riot... ??",1,FAVOR
1349223534686593026,en,@RepJasonCrow Comparing the assault on the capitol to fucking Iraq war is such a dangerous rhetoric,1,FAVOR
1349223534028066816,en,ABC sure had their documentary of the capitol riot up on hulu fast. It's barely even been a week!,1,AGAINST
1349223526423801856,en,1/12-200 CHINESE COs REMOVED frm NYSE-BUS LOADS of NATL GRD N DC-COPS LET ANTIFA/BLM N CAPITOL(ALL Identified/Declared NATL/INTRNATL TERRORISTS 1/5)TRUMP SECURITY CAMERA’D UP/TOOK 16 CONG. LAPTOPS-NANCY IS DONE! #PatriotRodSteel ??@dru_morales?  https://t.co/BPfnRpL5aA,1,AGAINST
1349223521961041920,en,Watch “Dr. Greg Carr Discusses Trump’s Terrorists Storming the Capitol” on YouTube https://t.co/FUEzCu1Vgw,1,FAVOR
1349223520841191426,en,"Ima try to get kicked off of Twitter, cuz it sucks.\n#WalkAway\nQ Anon is my friend.\nQ: aliens invaded the capitol.\n#StolenElection\nThe election was stolen.  Election fraud.\nHunter Biden is a drug addict that receives money from China &amp; Russia to influence government.\nLOL",1,AGAINST
1349223513777864704,en,"@WalshFreedom Worse. He planted the seed, grew it into a movement and unleashed it on the Capitol.",1,AGAINST
1349223512205094912,en,"@_naillik @ImWithTheFBI @jordanbpeterson It's both the fault of him and his supporters; the Capitol was breached two hours before he told his deranged mob that he loves them and they're very special and they should go home. Secondly, he and his administration slow-walked the deployment of the National Guard",1,FAVOR
1349223509365559297,en,@mtracey And if after two months the evidence showed beyond all doubt that Trump had won fair &amp; square there wouldn't have been an armed mob attack on the Capitol organized by Biden and abetted by Dem congresspeople? Yes. I am certain that wouldn't have come anywhere close to happening.,1,FAVOR
1349223507746557952,en,"@RSBNetwork @senatemajldr FBI knew 1 day BEFORE Trump made speech last Wed. that an attack was likely? Remarkable that people were incited before Trump spoke, eh? So if FBI knew, where were they? Or did ""someone"" tell them NOT to be there? Did ""someone"" WANT or NEED this to occur?\n\nhttps://t.co/CjlmLsAgtT",1,FAVOR
1349223505385189380,en,@AyannaPressley Here’s one of those maskless Republicans in question! KICK THIS TERRORIST OUT OF THE COUNTRY!!!! https://t.co/txkc9DhTp8,1,AGAINST
1349223505250963458,en,"@TomiLahren HUGE difference in looting a store (which is wrong to do) and building a gallows and storming the Capitol building with intent to murder the VP and others. You damn well know it, too, you low IQ nincompoop. Fuck off with that nonsense.",0,FAVOR
1349223504839774208,en,"@mtgreenee Donald trump must be held accountable for an assault on the Capitol, the death of 6 people, sedition and the deaths of 370,000 Americans \n\nFTFY, traitor",1,AGAINST
1349223501446606849,en,"@LACaldwellDC @reesetheone1 Sobering, but not unique in our history. Pre-Civil War, members of Congress frequently assaulted one another with deadly weapons, inside and outside the Capitol. It was usually over their position on slavery, alias ""Southern honor"". Some things haven't changed.",4,FAVOR
1349223500121300994,en,"@JustLaughItsOk @laurenboebert The Continental Army forced the British military out of Boston in March 1776, much like true Patriots in law enforcement forced the traitorous insurgents from the Capitol on 6 Jan 2021. Once again, America successfully defended itself against those who sought to destroy it.",1,AGAINST
1349223492143771654,en,Anyone with half a brain can tell the difference! MAGA do NOT show up to a Rally wearing Helmets &amp; Backpacks prepared to violence - That’s ANTIFA! POTUS told everyone to PEACEFULLY march to the Capitol &amp; use their Voices to protest against the FRAUDULENT Electoral Certification,1,FAVOR
1349223492097511424,en,"@GaryMil28584117 @StarTribune So a bunch of rightwingers attacked the Capitol to overturn an election, and you're making up things to be scared of?",1,FAVOR
1349223491900473346,en,This is a *must* read. \nhttps://t.co/TCz5QQraDA,1,FAVOR
1349223491019673600,en,"‘I will vote to impeach this president’: Republican officially backs Trump’s impeachment \n\n""U.S. Rep. John Katko said today he will vote to impeach President Donald Trump for inciting a riot last week at the U.S. Capitol. Katko, R-Camillus.\nhttps://t.co/1H74IqJ0hH",1,AGAINST
1349223489614524417,en,She Photographed Police Abuse at a 2014 BLM March Then Watched the Image Go Viral During Capitol Riot — ProPublica https://t.co/23y37Gv0jU,3,AGAINST
1349223488603697152,en,"@mkraminer @RawStory BREAKING: CNN released the 3 names of the Congressmen (Paul Gosar, Andy Biggs, Mo Brooks) who were a part of the ""inside job"" of the attack on the US Capitol - i.e. Many text messages to Ali Alexander (organizer of the coup) that lead up to the attack.  YES, IT WAS AN INSIDE JOB!",2,FAVOR
1349223486854672385,en,"@WeTheBrandon The knuckleheads who entered the Capitol had nothing to do with Trump’s speech, or why ~1m voters showed up. They thought they could get away with what the Left does, and were met with live fire. Fools. They ruined what Trump and his supporters needed to have happen instead.",1,AGAINST
1349223483264430083,en,@RepLaTurner ALL EYES ARE ON YOU! The world is watching  2 see if you stand for the Rule of Law or the Rule of Outlaws? For domestic terrorists &amp; desecration of our Capitol or accountability &amp; preservation of our Democratic Republic.  Nobody is safe in a dictatorship!\n#ONEV1 Z24,1,AGAINST
1349223483155234816,und,https://t.co/pACcTQk0WL,0,AGAINST
1349223480626196480,en,Retired Navy SEAL boasts of 'breaching the Capitol' https://t.co/s8JsOWt82a,1,AGAINST
1349223477186883586,en,"You'd think that the people who violently forced their way into Capitol Hill would take a look at AOC at the corridor and tell others:\n\n""Folks! Nobody should touch her! She has not been riling us up for 4 years. Top babe!""",1,FAVOR
1349223475026812928,en,Trump and Trump supporters are sore losers.\n\nStorming the capitol to rebel against the government because someone you didn't support won. Very patriotic of you.,1,AGAINST
1349223474603155460,und,https://t.co/8xSVurvLpf,0,AGAINST
1349223474221502464,en,@mtgreenee It’s due to the attack on the Capitol you dolt. If it was a Hail Mary attempt it would have been tried a long time ago.,2,AGAINST
1349223472426319873,en,Top US generals condemn Capitol attack in message to troops https://t.co/MZEDqYOeOX,2,AGAINST
1349223472115945472,en,@toddstarnes I already left that party. Jan 6 when we were betrayed. That event at the Capitol was planned. So much video evidence. So many “irregularities “. DEMONRATS led the morons to slaughter. I mean..There are some in every party. They found them at the rally.,1,AGAINST
1349223471507791874,en,"@RepBoebert Why should you, of all people, be the only one allowed to carry a gun in the Capitol building? You are a seditious menace to this democracy.",1,FAVOR
1349223470056366080,en,Reminder: There is no bottom for Trump\n\nhttps://t.co/QhWaAODmpP,1,AGAINST
1349223468320120842,en,"@TheRickWilson Maybe both can be wrong? Like the summer riots where bad and the storming of the capitol was very bad, as admitted by many republicans. However it seems many democratic politicians and media still insist the summer riots where justified.",1,FAVOR
1349223464754761729,en,*harry and olivia*\n*kanye and jeffree*\n*nazis raid the capitol*\n*satc without samantha*\n\narmie hammer: hold my beer,1,AGAINST
1349223463840489473,en,"@burnsurvior @maryWil62044233 @chucknorris @benshapiro George, you’re using a fallacy of inconsistency here &amp; try to pawn it off as the reason why we had a violent mob storm our Capitol. The protesters for racial equality under the law did not desecrate the hallowed halls of Congress. Nope, it was Trump’s supporters that did that!",1,AGAINST
1349223463777660928,en,At least 3 from Florida arrested in Capitol siege #SmartNews  https://t.co/hYc61tUDKV,1,AGAINST
1349223463404376065,en,"Names and jobs of everyone at the attack on the Capitol should be publicized because it's imperative to make it clear these are not all unemployed losers; these are doctors, lawyers, bankers, etc. These people are present throughout our lives and that fact cannot go ignored.",2,AGAINST
1349223462586339331,en,"""It is too late to scrub your data(from #Parler) &amp; its already archived\n\nThere is nothing you can do to prevent what’s already happened. \n\nAll you can do is prepare for the fallout”\n\nallegedly from North Central Florida Patriots Telegram chat\n\n#NoFlyList \n\nhttps://t.co/v50XAwUcdm",1,AGAINST
1349223462334730244,en,@GeraldoRivera @LizCheney @RepLizCheney @POTUS 2/2. He did NOT incite to riot! \nSome of his supporters DECIDED to break into the Capitol &amp; they became CRIMINALS at that point!\nTrump wasn't RESPONSIBLE for THEIR DECISIONS!\nDonald J. Trump did NOT order anybody to storm the Capitol!\nStop it Geraldo! JUST STOP!\n@WhiteHouse,1,AGAINST
1349223461072211971,en,"Rioters left feces, urine in hallways and offices during mobbing of US Capitol https://t.co/f25kI9fnLG via @nypost",1,AGAINST
1349223460644429824,en,"@NarcAware @ushadrons They’re Proud boys. The guy with the beard goes by Spazzo, and is a fixture at pb events. The tape is a signifier they used in order to recognize each other in the crowd. \n\nTrump’s brown shirts planned this. \n\nhttps://t.co/KqBJObNBGx",1,AGAINST
